match_id,season,team,playing_xi
392215,2009,Mumbai Indians,"['L Ronchi', 'JP Duminy', 'PR Shah', 'SR Tendulkar', 'AM Nayar', 'DJ Bravo', 'Harbhajan Singh', 'AM Rahane', 'RR Raje', 'DS Kulkarni', 'SL Malinga']"
1136574,2018,Mumbai Indians,"['SA Yadav', 'E Lewis', 'Ishan Kishan', 'RG Sharma', 'KH Pandya', 'KA Pollard', 'HH Pandya', 'MJ McClenaghan', 'M Markande', 'JJ Bumrah', 'Mustafizur Rahman']"
1136574,2018,Royal Challengers Bangalore,"['V Kohli', 'Q de Kock', 'AB de Villiers', 'Mandeep Singh', 'CJ Anderson', 'Washington Sundar', 'SN Khan', 'CR Woakes', 'UT Yadav', 'Mohammed Siraj', 'YS Chahal']"
981015,2016,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'MC Henriques', 'Yuvraj Singh', 'DJ Hooda', 'BCJ Cutting', 'NV Ojha', 'B Kumar', 'Bipul Sharma', 'BB Sran', 'Mustafizur Rahman']"
981015,2016,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'C Munro', 'MK Pandey', 'YK Pathan', 'SA Yadav', 'R Sathish', 'JO Holder', 'SP Narine', 'M Morkel', 'Kuldeep Yadav']"
548307,2012,Kolkata Knight Riders,"['BB McCullum', 'JH Kallis', 'G Gambhir', 'MK Tiwary', 'YK Pathan', 'DB Das', 'LR Shukla', 'R Bhatia', 'B Lee', 'Iqbal Abdulla', 'M de Lange']"
548307,2012,Delhi Daredevils,"['AJ Finch', 'V Sehwag', 'IK Pathan', 'GJ Maxwell', 'NV Ojha', 'Y Venugopal Rao', 'M Morkel', 'Y Nagar', 'RE van der Merwe', 'UT Yadav', 'S Nadeem']"
733987,2014,Kings XI Punjab,"['V Sehwag', 'Mandeep Singh', 'GJ Maxwell', 'DA Miller', 'GJ Bailey', 'MG Johnson', 'WP Saha', 'R Dhawan', 'AR Patel', 'M Kartik', 'Sandeep Sharma']"
733987,2014,Chennai Super Kings,"['DR Smith', 'BB McCullum', 'SK Raina', 'RA Jadeja', 'F du Plessis', 'MS Dhoni', 'M Manhas', 'R Ashwin', 'BW Hilfenhaus', 'IC Pandey', 'MM Sharma']"
1216528,2020/21,Chennai Super Kings,"['SM Curran', 'F du Plessis', 'SR Watson', 'AT Rayudu', 'MS Dhoni', 'RA Jadeja', 'DJ Bravo', 'DL Chahar', 'PP Chawla', 'SN Thakur', 'KV Sharma']"
1216528,2020/21,Sunrisers Hyderabad,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'KS Williamson', 'PK Garg', 'V Shankar', 'Rashid Khan', 'S Nadeem', 'Sandeep Sharma', 'T Natarajan', 'KK Ahmed']"
1359525,2023,Gujarat Titans,"['AS Joseph', 'WP Saha', 'Shubman Gill', 'HH Pandya', 'DA Miller', 'V Shankar', 'Rashid Khan', 'R Tewatia', 'A Manohar', 'MM Sharma', 'Mohammed Shami', 'Noor Ahmad']"
1359525,2023,Lucknow Super Giants,"['Yash Thakur', 'KR Mayers', 'Q de Kock', 'DJ Hooda', 'MP Stoinis', 'N Pooran', 'A Badoni', 'Swapnil Singh', 'KH Pandya', 'Ravi Bishnoi', 'Mohsin Khan', 'Avesh Khan']"
1254075,2021,Kolkata Knight Riders,"['N Rana', 'Shubman Gill', 'RA Tripathi', 'SP Narine', 'EJG Morgan', 'KD Karthik', 'AD Russell', 'PJ Cummins', 'Shivam Mavi', 'M Prasidh Krishna', 'CV Varun']"
1254075,2021,Rajasthan Royals,"['JC Buttler', 'YBK Jaiswal', 'SV Samson', 'S Dube', 'R Tewatia', 'DA Miller', 'R Parag', 'CH Morris', 'JD Unadkat', 'C Sakariya', 'Mustafizur Rahman']"
392235,2009,Delhi Daredevils,"['G Gambhir', 'DA Warner', 'V Sehwag', 'TM Dilshan', 'R Bhatia', 'AB de Villiers', 'KD Karthik', 'A Mishra', 'AM Salvi', 'DP Nannes', 'PJ Sangwan']"
392235,2009,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'JP Duminy', 'Mohammad Ashraful', 'AM Rahane', 'AM Nayar', 'PR Shah', 'Harbhajan Singh', 'SL Malinga', 'DS Kulkarni', 'RA Shaikh']"
980983,2016,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'KS Williamson', 'Yuvraj Singh', 'MC Henriques', 'DJ Hooda', 'NV Ojha', 'B Kumar', 'BB Sran', 'A Nehra', 'Mustafizur Rahman']"
980983,2016,Delhi Daredevils,"['Q de Kock', 'MA Agarwal', 'KK Nair', 'SV Samson', 'RR Pant', 'JP Duminy', 'J Yadav', 'CH Morris', 'A Mishra', 'NM Coulter-Nile', 'Mohammed Shami']"
1082618,2017,Mumbai Indians,"['PA Patel', 'JC Buttler', 'N Rana', 'RG Sharma', 'KV Sharma', 'KA Pollard', 'HH Pandya', 'Harbhajan Singh', 'MJ McClenaghan', 'MG Johnson', 'JJ Bumrah']"
1082618,2017,Rising Pune Supergiant,"['AM Rahane', 'RA Tripathi', 'SPD Smith', 'MS Dhoni', 'BA Stokes', 'MK Tiwary', 'DT Christian', 'Washington Sundar', 'SN Thakur', 'JD Unadkat', 'Imran Tahir']"
336000,2007/08,Rajasthan Royals,"['GC Smith', 'SA Asnodkar', 'M Kaif', 'YK Pathan', 'SR Watson', 'RA Jadeja', 'SK Warne', 'Sohail Tanvir', 'M Rawat', 'SK Trivedi', 'MM Patel']"
336000,2007/08,Kolkata Knight Riders,"['Salman Butt', 'SC Ganguly', 'AB Agarkar', 'BJ Hodge', 'DJ Hussey', 'LR Shukla', 'DB Das', 'WP Saha', 'Umar Gul', 'I Sharma', 'AB Dinda']"
548350,2012,Royal Challengers Bangalore,"['MA Agarwal', 'CH Gayle', 'V Kohli', 'AB de Villiers', 'AB McDonald', 'AUK Pathan', 'SS Tiwary', 'DL Vettori', 'R Vinay Kumar', 'Z Khan', 'KP Appanna']"
548350,2012,Kings XI Punjab,"['Mandeep Singh', 'SE Marsh', 'N Saini', 'DJ Hussey', 'Azhar Mahmood', 'AM Nayar', 'P Dogra', 'PP Chawla', 'RJ Harris', 'P Kumar', 'P Awana']"
598048,2013,Royal Challengers Bangalore,"['MA Agarwal', 'CH Gayle', 'V Kohli', 'AB de Villiers', 'MC Henriques', 'KB Arun Karthik', 'R Vinay Kumar', 'M Kartik', 'JD Unadkat', 'RP Singh', 'M Muralitharan']"
598048,2013,Sunrisers Hyderabad,"['PA Reddy', 'PA Patel', 'KC Sangakkara', 'CL White', 'NLTC Perera', 'A Ashish Reddy', 'GH Vihari', 'BB Samantray', 'A Mishra', 'DW Steyn', 'I Sharma']"
980995,2016,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'YK Pathan', 'AD Russell', 'SA Yadav', 'Shakib Al Hasan', 'PP Chawla', 'SP Narine', 'AS Rajpoot', 'M Morkel']"
980995,2016,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'SR Watson', 'KL Rahul', 'Sachin Baby', 'STR Binny', 'CJ Jordan', 'S Aravind', 'Iqbal Abdulla', 'YS Chahal']"
1359499,2023,Mumbai Indians,"['RP Meredith', 'RG Sharma', 'Ishan Kishan', 'C Green', 'SA Yadav', 'Tilak Varma', 'TH David', 'N Wadhera', 'Arjun Tendulkar', 'HR Shokeen', 'PP Chawla', 'JP Behrendorff']"
1359499,2023,Sunrisers Hyderabad,"['T Natarajan', 'HC Brook', 'MA Agarwal', 'RA Tripathi', 'AK Markram', 'Abhishek Sharma', 'H Klaasen', 'Abdul Samad', 'M Jansen', 'Washington Sundar', 'B Kumar', 'M Markande']"
392223,2009,Deccan Chargers,"['TL Suman', 'AC Gilchrist', 'RG Sharma', 'DB Ravi Teja', 'A Symonds', 'DR Smith', 'Y Venugopal Rao', 'WPUJC Vaas', 'RP Singh', 'PP Ojha', 'Shoaib Ahmed']"
392223,2009,Delhi Daredevils,"['G Gambhir', 'DA Warner', 'TM Dilshan', 'AB de Villiers', 'V Sehwag', 'KD Karthik', 'R Bhatia', 'A Mishra', 'PJ Sangwan', 'A Nehra', 'DP Nannes']"
1254063,2021,Royal Challengers Bangalore,"['V Kohli', 'D Padikkal', 'Shahbaz Ahmed', 'GJ Maxwell', 'AB de Villiers', 'Washington Sundar', 'DT Christian', 'KA Jamieson', 'HV Patel', 'Mohammed Siraj', 'YS Chahal']"
1254063,2021,Sunrisers Hyderabad,"['WP Saha', 'DA Warner', 'MK Pandey', 'JM Bairstow', 'Abdul Samad', 'V Shankar', 'JO Holder', 'Rashid Khan', 'B Kumar', 'S Nadeem', 'T Natarajan']"
1359533,2023,Punjab Kings,"['NT Ellis', 'P Simran Singh', 'S Dhawan', 'LS Livingstone', 'JM Sharma', 'SM Curran', 'Harpreet Brar', 'M Shahrukh Khan', 'Sikandar Raza', 'R Dhawan', 'RD Chahar', 'Arshdeep Singh']"
1359533,2023,Delhi Capitals,"['KK Ahmed', 'DA Warner', 'PD Salt', 'MR Marsh', 'RR Rossouw', 'AR Patel', 'MK Pandey', 'Aman Hakim Khan', 'P Dubey', 'Kuldeep Yadav', 'Mukesh Kumar', 'I Sharma']"
829823,2015,Mumbai Indians,"['LMP Simmons', 'PA Patel', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'HH Pandya', 'Harbhajan Singh', 'J Suchith', 'MJ McClenaghan', 'R Vinay Kumar', 'SL Malinga']"
829823,2015,Chennai Super Kings,"['DR Smith', 'MEK Hussey', 'SK Raina', 'MS Dhoni', 'DJ Bravo', 'P Negi', 'F du Plessis', 'RA Jadeja', 'R Ashwin', 'MM Sharma', 'A Nehra']"
1359476,2023,Punjab Kings,"['P Simran Singh', 'S Dhawan', 'PBB Rajapaksa', 'JM Sharma', 'Sikandar Raza', 'SM Curran', 'M Shahrukh Khan', 'Harpreet Brar', 'RD Chahar', 'Arshdeep Singh', 'NT Ellis', 'R Dhawan']"
1359476,2023,Kolkata Knight Riders,"['Mandeep Singh', 'Rahmanullah Gurbaz', 'AS Roy', 'VR Iyer', 'N Rana', 'RK Singh', 'AD Russell', 'SN Thakur', 'SP Narine', 'TG Southee', 'UT Yadav', 'CV Varun']"
336016,2007/08,Kings XI Punjab,"['SE Marsh', 'JR Hopes', 'LA Pomersbach', 'Yuvraj Singh', 'DPMD Jayawardene', 'IK Pathan', 'TM Srivastava', 'PP Chawla', 'U Kaul', 'S Sreesanth', 'VRV Singh']"
336016,2007/08,Royal Challengers Bangalore,"['J Arunkumar', 'V Kohli', 'Misbah-ul-Haq', 'CL White', 'R Dravid', 'MV Boucher', 'P Kumar', 'R Vinay Kumar', 'Z Khan', 'A Kumble', 'DW Steyn']"
548346,2012,Mumbai Indians,"['RE Levi', 'SR Tendulkar', 'RG Sharma', 'KD Karthik', 'JEC Franklin', 'AT Rayudu', 'RJ Peterson', 'Harbhajan Singh', 'SL Malinga', 'RP Singh', 'MM Patel']"
548346,2012,Deccan Chargers,"['PA Patel', 'S Dhawan', 'IR Jaggi', 'CL White', 'JP Duminy', 'DT Christian', 'B Chipli', 'A Ashish Reddy', 'A Mishra', 'DW Steyn', 'V Pratap Singh']"
729309,2014,Delhi Daredevils,"['Q de Kock', 'M Vijay', 'JP Duminy', 'KP Pietersen', 'KD Karthik', 'KM Jadhav', 'LR Shukla', 'WD Parnell', 'S Nadeem', 'Mohammed Shami', 'JD Unadkat']"
729309,2014,Mumbai Indians,"['RG Sharma', 'AP Tare', 'CJ Anderson', 'AT Rayudu', 'MEK Hussey', 'KA Pollard', 'CM Gautam', 'Harbhajan Singh', 'Z Khan', 'PP Ojha', 'SL Malinga']"
1136562,2018,Delhi Daredevils,"['C Munro', 'G Gambhir', 'SS Iyer', 'V Shankar', 'RR Pant', 'R Tewatia', 'CH Morris', 'DT Christian', 'A Mishra', 'TA Boult', 'Mohammed Shami']"
1136562,2018,Kings XI Punjab,"['KL Rahul', 'MA Agarwal', 'Yuvraj Singh', 'KK Nair', 'DA Miller', 'MP Stoinis', 'AR Patel', 'R Ashwin', 'AJ Tye', 'MM Sharma', 'Mujeeb Ur Rahman']"
419139,2009/10,Kolkata Knight Riders,"['SC Ganguly', 'CH Gayle', 'MK Tiwary', 'AD Mathews', 'DJ Hussey', 'CA Pujara', 'WP Saha', 'AB Agarkar', 'M Kartik', 'SE Bond', 'JD Unadkat']"
419139,2009/10,Kings XI Punjab,"['MS Bisla', 'DPMD Jayawardene', 'KC Sangakkara', 'Yuvraj Singh', 'RS Bopara', 'IK Pathan', 'J Theron', 'PP Chawla', 'SJ Srivastava', 'Bipul Sharma', 'RR Powar']"
733991,2014,Royal Challengers Bangalore,"['CH Gayle', 'PA Patel', 'V Kohli', 'S Rana', 'AB de Villiers', 'Yuvraj Singh', 'JA Morkel', 'MA Starc', 'HV Patel', 'VR Aaron', 'YS Chahal']"
733991,2014,Kings XI Punjab,"['V Sehwag', 'Mandeep Singh', 'GJ Maxwell', 'DA Miller', 'GJ Bailey', 'WP Saha', 'MG Johnson', 'AR Patel', 'Shivam Sharma', 'L Balaji', 'Sandeep Sharma']"
548311,2012,Deccan Chargers,"['DJ Harris', 'S Dhawan', 'PA Patel', 'CL White', 'B Chipli', 'DT Christian', 'MS Gony', 'DB Ravi Teja', 'Ankit Sharma', 'DW Steyn', 'TP Sudhindra']"
548311,2012,Chennai Super Kings,"['M Vijay', 'F du Plessis', 'SK Raina', 'S Badrinath', 'RA Jadeja', 'MS Dhoni', 'DJ Bravo', 'JA Morkel', 'R Ashwin', 'SB Jakati', 'DE Bollinger']"
1216494,2020/21,Kolkata Knight Riders,"['Shubman Gill', 'RA Tripathi', 'N Rana', 'T Banton', 'KD Karthik', 'EJG Morgan', 'PJ Cummins', 'Kuldeep Yadav', 'LH Ferguson', 'M Prasidh Krishna', 'CV Varun']"
1216494,2020/21,Royal Challengers Bangalore,"['D Padikkal', 'AJ Finch', 'Gurkeerat Singh', 'V Kohli', 'AB de Villiers', 'CH Morris', 'Washington Sundar', 'I Udana', 'Navdeep Saini', 'YS Chahal', 'Mohammed Siraj']"
598009,2013,Pune Warriors,"['RV Uthappa', 'AJ Finch', 'LRPL Taylor', 'Yuvraj Singh', 'AD Mathews', 'TL Suman', 'AM Nayar', 'MR Marsh', 'B Kumar', 'R Sharma', 'AB Dinda']"
598009,2013,Rajasthan Royals,"['MDKJ Perera', 'AM Rahane', 'R Dravid', 'STR Binny', 'BJ Hodge', 'DH Yagnik', 'JP Faulkner', 'KK Cooper', 'S Sreesanth', 'Harmeet Singh', 'SK Trivedi']"
981003,2016,Delhi Daredevils,"['Q de Kock', 'RR Pant', 'KK Nair', 'JP Duminy', 'CR Brathwaite', 'SV Samson', 'P Negi', 'A Mishra', 'Z Khan', 'J Yadav', 'NM Coulter-Nile']"
981003,2016,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'DJ Hooda', 'Yuvraj Singh', 'MC Henriques', 'EJG Morgan', 'NV Ojha', 'B Kumar', 'KV Sharma', 'Mustafizur Rahman', 'BB Sran']"
1216545,2020/21,Sunrisers Hyderabad,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'WP Saha', 'Mohammad Nabi', 'Abhishek Sharma', 'PK Garg', 'Rashid Khan', 'B Kumar', 'T Natarajan', 'KK Ahmed']"
1216545,2020/21,Kolkata Knight Riders,"['Shubman Gill', 'SP Narine', 'N Rana', 'KD Karthik', 'EJG Morgan', 'AD Russell', 'PJ Cummins', 'Shivam Mavi', 'Kuldeep Yadav', 'KL Nagarkoti', 'CV Varun']"
598072,2013,Mumbai Indians,"['DR Smith', 'AP Tare', 'KD Karthik', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'R Dhawan', 'MG Johnson', 'SL Malinga', 'PP Ojha']"
598072,2013,Rajasthan Royals,"['R Dravid', 'AM Rahane', 'SR Watson', 'SV Samson', 'STR Binny', 'BJ Hodge', 'KK Cooper', 'DH Yagnik', 'JP Faulkner', 'VS Malik', 'SK Trivedi']"
1082622,2017,Kolkata Knight Riders,"['SP Narine', 'G Gambhir', 'RV Uthappa', 'MK Pandey', 'SP Jackson', 'YK Pathan', 'C de Grandhomme', 'CR Woakes', 'NM Coulter-Nile', 'UT Yadav', 'Kuldeep Yadav']"
1082622,2017,Delhi Daredevils,"['SV Samson', 'KK Nair', 'SS Iyer', 'RR Pant', 'CH Morris', 'CJ Anderson', 'AR Bawne', 'PJ Cummins', 'K Rabada', 'A Mishra', 'Z Khan']"
501240,2011,Chennai Super Kings,"['MEK Hussey', 'M Vijay', 'SK Raina', 'JA Morkel', 'MS Dhoni', 'S Badrinath', 'S Anirudha', 'R Ashwin', 'DE Bollinger', 'SB Jakati', 'S Randiv']"
501240,2011,Rajasthan Royals,"['SR Watson', 'R Dravid', 'AL Menaria', 'J Botha', 'LRPL Taylor', 'AM Rahane', 'STR Binny', 'DH Yagnik', 'SK Warne', 'ND Doshi', 'SK Trivedi']"
419142,2009/10,Chennai Super Kings,"['M Vijay', 'ML Hayden', 'SK Raina', 'MS Dhoni', 'MEK Hussey', 'S Badrinath', 'R Ashwin', 'SB Jakati', 'DE Bollinger', 'S Tyagi', 'T Thushara']"
419142,2009/10,Mumbai Indians,"['S Dhawan', 'SR Tendulkar', 'SS Tiwary', 'AT Rayudu', 'DJ Bravo', 'KA Pollard', 'R Sathish', 'R McLaren', 'Harbhajan Singh', 'AN Ahmed', 'SL Malinga']"
980901,2016,Mumbai Indians,"['LMP Simmons', 'RG Sharma', 'HH Pandya', 'JC Buttler', 'AT Rayudu', 'KA Pollard', 'S Gopal', 'Harbhajan Singh', 'R Vinay Kumar', 'MJ McClenaghan', 'JJ Bumrah']"
980901,2016,Rising Pune Supergiants,"['AM Rahane', 'F du Plessis', 'KP Pietersen', 'MS Dhoni', 'SPD Smith', 'R Bhatia', 'MR Marsh', 'R Ashwin', 'I Sharma', 'M Ashwin', 'RP Singh']"
1304071,2022,Kolkata Knight Riders,"['VR Iyer', 'AJ Finch', 'SS Iyer', 'SP Narine', 'N Rana', 'SP Jackson', 'AD Russell', 'PJ Cummins', 'Aman Hakim Khan', 'UT Yadav', 'CV Varun']"
1304071,2022,Sunrisers Hyderabad,"['Abhishek Sharma', 'KS Williamson', 'RA Tripathi', 'AK Markram', 'N Pooran', 'Shashank Singh', 'J Suchith', 'M Jansen', 'B Kumar', 'T Natarajan', 'Umran Malik']"
335991,2007/08,Kings XI Punjab,"['K Goel', 'IK Pathan', 'KC Sangakkara', 'Yuvraj Singh', 'RR Sarwan', 'DPMD Jayawardene', 'S Sohal', 'B Lee', 'PP Chawla', 'S Sreesanth', 'VRV Singh']"
335991,2007/08,Mumbai Indians,"['L Ronchi', 'ST Jayasuriya', 'RV Uthappa', 'DJ Bravo', 'SS Tiwary', 'SM Pollock', 'AM Nayar', 'Harbhajan Singh', 'MA Khote', 'DS Kulkarni', 'A Nehra']"
829767,2015,Delhi Daredevils,"['MA Agarwal', 'SS Iyer', 'SS Tiwary', 'JP Duminy', 'Yuvraj Singh', 'AD Mathews', 'KM Jadhav', 'NM Coulter-Nile', 'A Mishra', 'Z Khan', 'Imran Tahir']"
829767,2015,Kings XI Punjab,"['V Sehwag', 'M Vohra', 'SE Marsh', 'WP Saha', 'DA Miller', 'GJ Bailey', 'NLTC Perera', 'AR Patel', 'SN Thakur', 'Anureet Singh', 'Sandeep Sharma']"
598025,2013,Kings XI Punjab,"['AC Gilchrist', 'Mandeep Singh', 'Azhar Mahmood', 'M Vohra', 'DA Miller', 'DJ Hussey', 'Gurkeerat Singh', 'PP Chawla', 'MS Gony', 'P Kumar', 'P Awana']"
598025,2013,Pune Warriors,"['RV Uthappa', 'AJ Finch', 'Yuvraj Singh', 'SPD Smith', 'LJ Wright', 'AM Nayar', 'M Manhas', 'B Kumar', 'R Sharma', 'AB Dinda', 'BAW Mendis']"
1216512,2020/21,Kolkata Knight Riders,"['Shubman Gill', 'RA Tripathi', 'N Rana', 'AD Russell', 'EJG Morgan', 'KD Karthik', 'PJ Cummins', 'LH Ferguson', 'Kuldeep Yadav', 'Shivam Mavi', 'CV Varun']"
1216512,2020/21,Sunrisers Hyderabad,"['JM Bairstow', 'KS Williamson', 'PK Garg', 'DA Warner', 'MK Pandey', 'V Shankar', 'Abdul Samad', 'Rashid Khan', 'Sandeep Sharma', 'Basil Thampi', 'T Natarajan']"
419115,2009/10,Royal Challengers Bangalore,"['MK Pandey', 'JH Kallis', 'RV Uthappa', 'V Kohli', 'R Dravid', 'EJG Morgan', 'MV Boucher', 'P Kumar', 'A Kumble', 'DW Steyn', 'R Vinay Kumar']"
419115,2009/10,Rajasthan Royals,"['NV Ojha', 'MJ Lumb', 'DR Martyn', 'AA Jhunjhunwala', 'YK Pathan', 'P Dogra', 'S Narwal', 'SK Warne', 'M Morkel', 'MM Patel', 'SK Trivedi']"
1304067,2022,Gujarat Titans,"['MS Wade', 'Shubman Gill', 'B Sai Sudharsan', 'HH Pandya', 'DA Miller', 'A Manohar', 'R Tewatia', 'Rashid Khan', 'DG Nalkande', 'Mohammed Shami', 'LH Ferguson']"
1304067,2022,Sunrisers Hyderabad,"['Abhishek Sharma', 'KS Williamson', 'RA Tripathi', 'N Pooran', 'AK Markram', 'Shashank Singh', 'Washington Sundar', 'M Jansen', 'B Kumar', 'T Natarajan', 'Umran Malik']"
335987,2007/08,Rajasthan Royals,"['M Kaif', 'Kamran Akmal', 'YK Pathan', 'SR Watson', 'DS Lehmann', 'RA Jadeja', 'Pankaj Singh', 'D Salunkhe', 'SK Warne', 'SK Trivedi', 'MM Patel']"
335987,2007/08,Kings XI Punjab,"['K Goel', 'JR Hopes', 'KC Sangakkara', 'DPMD Jayawardene', 'Yuvraj Singh', 'IK Pathan', 'S Sohal', 'B Lee', 'PP Chawla', 'WA Mota', 'S Sreesanth']"
980917,2016,Mumbai Indians,"['RG Sharma', 'PA Patel', 'HH Pandya', 'JC Buttler', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'KH Pandya', 'TG Southee', 'MJ McClenaghan', 'JJ Bumrah']"
980917,2016,Gujarat Lions,"['AJ Finch', 'BB McCullum', 'SK Raina', 'KD Karthik', 'DJ Bravo', 'AD Nath', 'JP Faulkner', 'P Kumar', 'DS Kulkarni', 'SB Jakati', 'PV Tambe']"
729299,2014,Royal Challengers Bangalore,"['PA Patel', 'YV Takawale', 'V Kohli', 'Yuvraj Singh', 'AB de Villiers', 'JA Morkel', 'MA Starc', 'AB Dinda', 'YS Chahal', 'VR Aaron', 'M Muralitharan']"
729299,2014,Kolkata Knight Riders,"['JH Kallis', 'G Gambhir', 'MK Pandey', 'CA Lynn', 'YK Pathan', 'RV Uthappa', 'SA Yadav', 'R Vinay Kumar', 'SP Narine', 'M Morkel', 'UT Yadav']"
1178421,2019,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'CA Ingram', 'SE Rutherford', 'AR Patel', 'S Lamichhane', 'A Mishra', 'K Rabada', 'I Sharma']"
1178421,2019,Royal Challengers Bangalore,"['PA Patel', 'V Kohli', 'AB de Villiers', 'S Dube', 'H Klaasen', 'Gurkeerat Singh', 'MP Stoinis', 'Washington Sundar', 'UT Yadav', 'YS Chahal', 'Navdeep Saini']"
1175356,2019,Royal Challengers Bangalore,"['V Kohli', 'PA Patel', 'MM Ali', 'AB de Villiers', 'SO Hetmyer', 'S Dube', 'C de Grandhomme', 'Navdeep Saini', 'YS Chahal', 'UT Yadav', 'Mohammed Siraj']"
1175356,2019,Chennai Super Kings,"['SR Watson', 'AT Rayudu', 'SK Raina', 'KM Jadhav', 'RA Jadeja', 'MS Dhoni', 'DJ Bravo', 'DL Chahar', 'SN Thakur', 'Harbhajan Singh', 'Imran Tahir']"
1304088,2022,Lucknow Super Giants,"['Q de Kock', 'KL Rahul', 'DJ Hooda', 'KH Pandya', 'MP Stoinis', 'A Badoni', 'JO Holder', 'PVD Chameera', 'Mohsin Khan', 'Avesh Khan', 'Ravi Bishnoi']"
1304088,2022,Punjab Kings,"['MA Agarwal', 'S Dhawan', 'JM Bairstow', 'PBB Rajapaksa', 'LS Livingstone', 'JM Sharma', 'R Dhawan', 'K Rabada', 'RD Chahar', 'Arshdeep Singh', 'Sandeep Sharma']"
1216504,2020/21,Kolkata Knight Riders,"['Shubman Gill', 'SP Narine', 'N Rana', 'AD Russell', 'KD Karthik', 'EJG Morgan', 'PJ Cummins', 'KL Nagarkoti', 'Shivam Mavi', 'Kuldeep Yadav', 'CV Varun']"
1216504,2020/21,Rajasthan Royals,"['JC Buttler', 'SPD Smith', 'SV Samson', 'RV Uthappa', 'R Parag', 'R Tewatia', 'TK Curran', 'S Gopal', 'JC Archer', 'JD Unadkat', 'AS Rajpoot']"
598033,2013,Mumbai Indians,"['DR Smith', 'SR Tendulkar', 'KD Karthik', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'MG Johnson', 'SL Malinga', 'DS Kulkarni', 'PP Ojha']"
598033,2013,Royal Challengers Bangalore,"['CH Gayle', 'TM Dilshan', 'V Kohli', 'AB de Villiers', 'SS Tiwary', 'KB Arun Karthik', 'J Syed Mohammad', 'R Rampaul', 'R Vinay Kumar', 'RP Singh', 'JD Unadkat']"
829771,2015,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'D Wiese', 'KD Karthik', 'SN Khan', 'HV Patel', 'MA Starc', 'VR Aaron', 'YS Chahal']"
829771,2015,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'AD Russell', 'RN ten Doeschate', 'YK Pathan', 'SA Yadav', 'MK Pandey', 'PJ Cummins', 'PP Chawla', 'GB Hogg', 'UT Yadav']"
501201,2011,Delhi Daredevils,"['DA Warner', 'V Sehwag', 'UBT Chand', 'AJ Finch', 'NV Ojha', 'Y Venugopal Rao', 'IK Pathan', 'RE van der Merwe', 'M Morkel', 'UT Yadav', 'AB Dinda']"
501201,2011,Mumbai Indians,"['DJ Jacobs', 'SR Tendulkar', 'AT Rayudu', 'RG Sharma', 'KA Pollard', 'JEC Franklin', 'R Sathish', 'Harbhajan Singh', 'AG Murtaza', 'MM Patel', 'SL Malinga']"
392188,2009,Royal Challengers Bangalore,"['JD Ryder', 'RV Uthappa', 'JH Kallis', 'KP Pietersen', 'R Dravid', 'V Kohli', 'R Bishnoi', 'KV Sharma', 'P Kumar', 'A Kumble', 'DW Steyn']"
392188,2009,Deccan Chargers,"['AC Gilchrist', 'HH Gibbs', 'VVS Laxman', 'RG Sharma', 'SB Styris', 'Y Venugopal Rao', 'DB Ravi Teja', 'FH Edwards', 'Harmeet Singh', 'PP Ojha', 'RP Singh']"
829819,2015,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'MA Starc', 'HV Patel', 'YS Chahal', 'S Aravind']"
829819,2015,Rajasthan Royals,"['AM Rahane', 'SR Watson', 'SV Samson', 'SPD Smith', 'KK Nair', 'DJ Hooda', 'JP Faulkner', 'STR Binny', 'CH Morris', 'Ankit Sharma', 'DS Kulkarni']"
734043,2014,Kings XI Punjab,"['V Sehwag', 'M Vohra', 'WP Saha', 'GJ Maxwell', 'DA Miller', 'AR Patel', 'GJ Bailey', 'R Dhawan', 'MG Johnson', 'Karanveer Singh', 'P Awana']"
734043,2014,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'Shakib Al Hasan', 'YK Pathan', 'RN ten Doeschate', 'SA Yadav', 'PP Chawla', 'SP Narine', 'M Morkel', 'UT Yadav']"
